id,record_id,table_id,title,description
711,725,0,"",""
712,726,0,"H2 Testing policy: 5",""
713,727,0,"H3 Contact Tracing: 5",""
714,728,0,"H4 Emergency investment in healthcare: 5",""
715,729,0,"H5 Investment in vaccines'5",""
716,730,0,"H6 Facial Coverings5",""
717,731,0,"Policy change today",""
718,732,0,"",""
719,733,0,"symptoms indicate covid-19: 0.0",""
720,734,0,"symptoms related to influenza: 0.0",""
721,735,0,"doctors visits related to covid: 0.075347",""
722,736,0,"Hospital visits: 0.12358599999999999",""
723,737,0,"Covid tests: 0.0",""
724,738,0,"",""
725,739,0,"E1 Income support: 5",""
726,740,0,"E2 Debt/contract relief: 5",""
727,741,0,"E3 Fiscal measures: 5",""
728,742,0,"Policy change today",""
729,743,0,"",""
730,744,0,"C1 School closing: 5",""
731,745,0,"C2_Workplace closing: 5",""
732,746,0,"C3_Cancel public events: 5",""
733,747,0,"C4_Restrictions on gatherings5",""
734,748,0,"C5_Close public transport5",""
735,749,0,"C6 Stay at home requirements: 5",""
736,750,0,"C7_Restrictions on internal movement5",""
737,751,0,"C8 International travel controls5",""
738,752,0,"Policy change today",""
739,753,0,"",""
740,754,0,"move at home %: 0.28174911740952",""
741,755,0,"move away part_time: 0.084902566473379",""
742,756,0,"move away full time: 0.050210134112641004",""
743,757,0,"",""
744,758,0,"H1 Public information campaigns: 5",""
745,759,0,"Policy change today",""
746,760,0,"",""
747,761,0,"search terms related to covid-19 %: 4.219321375920701",""
748,762,0,"Day: 18",""
749,763,0,"",""
750,764,0,"Deaths: 0.0",""
751,765,0,"Cases: 0.0",""
752,766,0,"XGB Error rate: 0.0",""
753,767,0,"KNN Error rate: 0.0",""
754,768,0,"",""
755,769,0,"H2 Testing policy: 5",""
756,770,0,"H3 Contact Tracing: 5",""
757,771,0,"H4 Emergency investment in healthcare: 5",""
758,772,0,"H5 Investment in vaccines'5",""
759,773,0,"H6 Facial Coverings5",""
760,774,0,"Policy change today",""
761,775,0,"",""
762,776,0,"symptoms indicate covid-19: 0.0",""
763,777,0,"symptoms related to influenza: 0.0",""
764,778,0,"doctors visits related to covid: 0.075132",""
765,779,0,"Hospital visits: 0.099862",""
766,780,0,"Covid tests: 0.0",""
767,781,0,"",""
768,782,0,"E1 Income support: 5",""
769,783,0,"E2 Debt/contract relief: 5",""
770,784,0,"E3 Fiscal measures: 5",""
771,785,0,"Policy change today",""
772,786,0,"",""
773,787,0,"C1 School closing: 5",""
774,788,0,"C2_Workplace closing: 5",""
775,789,0,"C3_Cancel public events: 5",""
776,790,0,"C4_Restrictions on gatherings5",""
777,791,0,"C5_Close public transport5",""
778,792,0,"C6 Stay at home requirements: 5",""
779,793,0,"C7_Restrictions on internal movement5",""
780,794,0,"C8 International travel controls5",""
781,795,0,"Policy change today",""
782,796,0,"",""
783,797,0,"move at home %: 0.23452458954776997",""
784,798,0,"move away part_time: 0.11936637615198",""
785,799,0,"move away full time: 0.080339335844133",""
786,800,0,"",""
787,801,0,"H1 Public information campaigns: 5",""
788,802,0,"Policy change today",""
789,803,0,"",""
790,804,0,"search terms related to covid-19 %: 7.034419660876499",""
791,805,0,"Day: 19",""
792,806,0,"",""
793,807,0,"Deaths: 0.0",""
794,808,0,"Cases: 0.0",""
795,809,0,"XGB Error rate: 0.0",""
796,810,0,"KNN Error rate: 0.0",""
797,811,0,"",""
798,812,0,"H2 Testing policy: 5",""
799,813,0,"H3 Contact Tracing: 5",""
800,814,0,"H4 Emergency investment in healthcare: 5",""
801,815,0,"H5 Investment in vaccines'5",""
802,816,0,"H6 Facial Coverings5",""
803,817,0,"Policy change today",""
804,818,0,"",""
805,819,0,"symptoms indicate covid-19: 0.0",""
806,820,0,"symptoms related to influenza: 0.0",""
807,821,0,"doctors visits related to covid: 0.075132",""
808,822,0,"Hospital visits: 0.079476",""
809,823,0,"Covid tests: 0.0",""
810,824,0,"",""
811,825,0,"E1 Income support: 5",""
812,826,0,"E2 Debt/contract relief: 5",""
813,827,0,"E3 Fiscal measures: 5",""
814,828,0,"Policy change today",""
815,829,0,"",""
816,830,0,"C1 School closing: 5",""
817,831,0,"C2_Workplace closing: 5",""
818,832,0,"C3_Cancel public events: 5",""
819,833,0,"C4_Restrictions on gatherings5",""
820,834,0,"C5_Close public transport5",""
821,835,0,"C6 Stay at home requirements: 5",""
822,836,0,"C7_Restrictions on internal movement5",""
823,837,0,"C8 International travel controls5",""
824,838,0,"Policy change today",""
825,839,0,"",""
826,840,0,"move at home %: 0.26100953506716",""
827,841,0,"move away part_time: 0.11527651988022",""
828,842,0,"move away full time: 0.072479337226596",""
829,843,0,"",""
830,844,0,"H1 Public information campaigns: 5",""
831,845,0,"Policy change today",""
832,846,0,"",""
833,847,0,"search terms related to covid-19 %: 5.8479451209754005",""
834,848,0,"Day: 20",""
835,849,0,"",""
836,850,0,"Deaths: 0.0",""
837,851,0,"Cases: 0.0",""
838,852,0,"XGB Error rate: 0.0",""
839,853,0,"KNN Error rate: 0.0",""
840,854,0,"",""
841,855,0,"H2 Testing policy: 5",""
842,856,0,"H3 Contact Tracing: 5",""
843,857,0,"H4 Emergency investment in healthcare: 5",""
844,858,0,"H5 Investment in vaccines'5",""
845,859,0,"H6 Facial Coverings5",""
846,860,0,"Policy change today",""
847,861,0,"",""
848,862,0,"symptoms indicate covid-19: 0.0",""
849,863,0,"symptoms related to influenza: 0.0",""
850,864,0,"doctors visits related to covid: 0.075132",""
851,865,0,"Hospital visits: 0.06676",""
852,866,0,"Covid tests: 0.0",""
853,867,0,"",""
854,868,0,"E1 Income support: 5",""
855,869,0,"E2 Debt/contract relief: 5",""
856,870,0,"E3 Fiscal measures: 5",""
857,871,0,"Policy change today",""
858,872,0,"",""
859,873,0,"C1 School closing: 5",""
860,874,0,"C2_Workplace closing: 5",""
861,875,0,"C3_Cancel public events: 5",""
862,876,0,"C4_Restrictions on gatherings5",""
863,877,0,"C5_Close public transport5",""
864,878,0,"C6 Stay at home requirements: 5",""
865,879,0,"C7_Restrictions on internal movement5",""
866,880,0,"C8 International travel controls5",""
867,881,0,"Policy change today",""
868,882,0,"",""
869,883,0,"move at home %: 0.23595066194275",""
870,884,0,"move away part_time: 0.11697783062247001",""
871,885,0,"move away full time: 0.071345395658051",""
872,886,0,"",""
873,887,0,"H1 Public information campaigns: 5",""
874,888,0,"Policy change today",""
875,889,0,"",""
876,890,0,"search terms related to covid-19 %: 4.6719683279548",""
877,891,0,"Day: 21",""
878,892,0,"",""
879,893,0,"Deaths: 0.0",""
880,894,0,"Cases: 0.0",""
881,895,0,"XGB Error rate: 0.0",""
882,896,0,"KNN Error rate: 0.0",""
883,897,0,"",""
884,898,0,"H2 Testing policy: 5",""
885,899,0,"H3 Contact Tracing: 5",""
886,900,0,"H4 Emergency investment in healthcare: 5",""
887,901,0,"H5 Investment in vaccines'5",""
888,902,0,"H6 Facial Coverings5",""
889,903,0,"Policy change today",""
890,904,0,"",""
891,905,0,"symptoms indicate covid-19: 0.0",""
892,906,0,"symptoms related to influenza: 0.0",""
893,907,0,"doctors visits related to covid: 0.075132",""
894,908,0,"Hospital visits: 0.064663",""
895,909,0,"Covid tests: 0.0",""
896,910,0,"",""
897,911,0,"E1 Income support: 5",""
898,912,0,"E2 Debt/contract relief: 5",""
899,913,0,"E3 Fiscal measures: 5",""
900,914,0,"Policy change today",""
901,915,0,"",""
902,916,0,"C1 School closing: 5",""
903,917,0,"C2_Workplace closing: 5",""
904,918,0,"C3_Cancel public events: 5",""
905,919,0,"C4_Restrictions on gatherings5",""
906,920,0,"C5_Close public transport5",""
907,921,0,"C6 Stay at home requirements: 5",""
908,922,0,"C7_Restrictions on internal movement5",""
909,923,0,"C8 International travel controls5",""
910,924,0,"Policy change today",""
911,925,0,"",""
912,926,0,"move at home %: 0.24764113068276",""
913,927,0,"move away part_time: 0.11460568580928",""
914,928,0,"move away full time: 0.067383237443285",""
915,929,0,"",""
916,930,0,"H1 Public information campaigns: 5",""
917,931,0,"Policy change today",""
918,932,0,"",""
919,933,0,"search terms related to covid-19 %: 3.5508837489837",""
920,934,0,"Day: 22",""
921,935,0,"",""
922,936,0,"Deaths: 0.0",""
923,937,0,"Cases: 0.0",""
924,938,0,"XGB Error rate: 0.0",""
925,939,0,"KNN Error rate: 0.0",""
926,940,0,"",""
927,941,0,"H2 Testing policy: 5",""
928,942,0,"H3 Contact Tracing: 5",""
929,943,0,"H4 Emergency investment in healthcare: 5",""
930,944,0,"H5 Investment in vaccines'5",""
931,945,0,"H6 Facial Coverings5",""
932,946,0,"Policy change today",""
933,947,0,"",""
934,948,0,"symptoms indicate covid-19: 0.0",""
935,949,0,"symptoms related to influenza: 0.0",""
936,950,0,"doctors visits related to covid: 0.075132",""
937,951,0,"Hospital visits: 0.06561",""
938,952,0,"Covid tests: 0.0",""
939,953,0,"",""
940,954,0,"E1 Income support: 5",""
941,955,0,"E2 Debt/contract relief: 5",""
942,956,0,"E3 Fiscal measures: 5",""
943,957,0,"Policy change today",""
944,958,0,"",""
945,959,0,"C1 School closing: 5",""
946,960,0,"C2_Workplace closing: 5",""
947,961,0,"C3_Cancel public events: 5",""
948,962,0,"C4_Restrictions on gatherings5",""
949,963,0,"C5_Close public transport5",""
950,964,0,"C6 Stay at home requirements: 5",""
951,965,0,"C7_Restrictions on internal movement5",""
952,966,0,"C8 International travel controls5",""
953,967,0,"Policy change today",""
954,968,0,"",""
955,969,0,"move at home %: 0.28492478795699",""
956,970,0,"move away part_time: 0.059161157470947995",""
957,971,0,"move away full time: 0.028859925000878",""
958,972,0,"",""
959,973,0,"H1 Public information campaigns: 5",""
960,974,0,"Policy change today",""
961,975,0,"",""
962,976,0,"search terms related to covid-19 %: 2.5240740063427003",""
963,977,0,"Day: 23",""
964,978,0,"",""
965,979,0,"Deaths: 0.0",""
966,980,0,"Cases: 0.0",""
967,981,0,"XGB Error rate: 0.0",""
968,982,0,"KNN Error rate: 0.0",""
969,983,0,"",""
970,984,0,"H2 Testing policy: 5",""
971,985,0,"H3 Contact Tracing: 5",""
972,986,0,"H4 Emergency investment in healthcare: 5",""
973,987,0,"H5 Investment in vaccines'5",""
974,988,0,"H6 Facial Coverings5",""
975,989,0,"Policy change today",""
976,990,0,"",""
977,991,0,"symptoms indicate covid-19: 0.0",""
978,992,0,"symptoms related to influenza: 0.0",""
979,993,0,"doctors visits related to covid: 0.075132",""
980,994,0,"Hospital visits: 0.06785",""
981,995,0,"Covid tests: 0.0",""
982,996,0,"",""
983,997,0,"E1 Income support: 5",""
984,998,0,"E2 Debt/contract relief: 5",""
985,999,0,"E3 Fiscal measures: 5",""
986,1000,0,"Policy change today",""
987,1001,0,"",""
988,1002,0,"C1 School closing: 5",""
989,1003,0,"C2_Workplace closing: 5",""
990,1004,0,"C3_Cancel public events: 5",""
991,1005,0,"C4_Restrictions on gatherings5",""
992,1006,0,"C5_Close public transport5",""
993,1007,0,"C6 Stay at home requirements: 5",""
994,1008,0,"C7_Restrictions on internal movement5",""
995,1009,0,"C8 International travel controls5",""
996,1010,0,"Policy change today",""
997,1011,0,"",""
998,1012,0,"move at home %: 0.29576467092965997",""
999,1013,0,"move away part_time: 0.056907596508821",""
1000,1014,0,"move away full time: 0.026294884441477998",""
1001,1015,0,"",""
1002,1016,0,"H1 Public information campaigns: 5",""
1003,1017,0,"Policy change today",""
1004,1018,0,"",""
1005,1019,0,"search terms related to covid-19 %: 1.6224873174196002",""
1006,1020,0,"Day: 24",""
1007,1021,0,"",""
1008,1022,0,"Deaths: 0.0",""
1009,1023,0,"Cases: 0.0",""
1010,1024,0,"XGB Error rate: 0.0",""
1011,1025,0,"KNN Error rate: 0.0",""
1012,1026,0,"",""
1013,1027,0,"H2 Testing policy: 5",""
1014,1028,0,"H3 Contact Tracing: 5",""
1015,1029,0,"H4 Emergency investment in healthcare: 5",""
1016,1030,0,"H5 Investment in vaccines'5",""
1017,1031,0,"H6 Facial Coverings5",""
1018,1032,0,"Policy change today",""
1019,1033,0,"",""
1020,1034,0,"symptoms indicate covid-19: 0.0",""
1021,1035,0,"symptoms related to influenza: 0.0",""
1022,1036,0,"doctors visits related to covid: 0.075132",""
1023,1037,0,"Hospital visits: 0.071022",""
1024,1038,0,"Covid tests: 0.0",""
1025,1039,0,"",""
1026,1040,0,"E1 Income support: 5",""
1027,1041,0,"E2 Debt/contract relief: 5",""
1028,1042,0,"E3 Fiscal measures: 5",""
1029,1043,0,"Policy change today",""
1030,1044,0,"",""
1031,1045,0,"C1 School closing: 5",""
1032,1046,0,"C2_Workplace closing: 5",""
1033,1047,0,"C3_Cancel public events: 5",""
1034,1048,0,"C4_Restrictions on gatherings5",""
1035,1049,0,"C5_Close public transport5",""
1036,1050,0,"C6 Stay at home requirements: 5",""
1037,1051,0,"C7_Restrictions on internal movement5",""
1038,1052,0,"C8 International travel controls5",""
1039,1053,0,"Policy change today",""
1040,1054,0,"",""
1041,1055,0,"move at home %: 0.24284621062064002",""
1042,1056,0,"move away part_time: 0.10097074230413002",""
1043,1057,0,"move away full time: 0.06554229219724299",""
1044,1058,0,"",""
1045,1059,0,"H1 Public information campaigns: 5",""
1046,1060,0,"Policy change today",""
1047,1061,0,"",""
1048,1062,0,"search terms related to covid-19 %: 2.663420943057",""
1049,1063,0,"Day: 25",""
1050,1064,0,"",""
1051,1065,0,"Deaths: 0.0",""
1052,1066,0,"Cases: 0.0",""
1053,1067,0,"XGB Error rate: 0.0",""
1054,1068,0,"KNN Error rate: 0.0",""
1055,1069,0,"",""
1056,1070,0,"H2 Testing policy: 5",""
1057,1071,0,"H3 Contact Tracing: 5",""
1058,1072,0,"H4 Emergency investment in healthcare: 5",""
1059,1073,0,"H5 Investment in vaccines'5",""
1060,1074,0,"H6 Facial Coverings5",""
1061,1075,0,"Policy change today",""
1062,1076,0,"",""
1063,1077,0,"symptoms indicate covid-19: 0.0",""
1064,1078,0,"symptoms related to influenza: 0.0",""
1065,1079,0,"doctors visits related to covid: 0.075132",""
1066,1080,0,"Hospital visits: 0.068674",""
1067,1081,0,"Covid tests: 0.0",""
1068,1082,0,"",""
1069,1083,0,"E1 Income support: 5",""
1070,1084,0,"E2 Debt/contract relief: 5",""
1071,1085,0,"E3 Fiscal measures: 5",""
1072,1086,0,"Policy change today",""
1073,1087,0,"",""
1074,1088,0,"C1 School closing: 5",""
1075,1089,0,"C2_Workplace closing: 5",""
1076,1090,0,"C3_Cancel public events: 5",""
1077,1091,0,"C4_Restrictions on gatherings5",""
1078,1092,0,"C5_Close public transport5",""
1079,1093,0,"C6 Stay at home requirements: 5",""
1080,1094,0,"C7_Restrictions on internal movement5",""
1081,1095,0,"C8 International travel controls5",""
1082,1096,0,"Policy change today",""
1083,1097,0,"",""
1084,1098,0,"move at home %: 0.33502726742765004",""
1085,1099,0,"move away part_time: 0.08607100192472501",""
1086,1100,0,"move away full time: 0.049047879129750005",""
1087,1101,0,"",""
1088,1102,0,"H1 Public information campaigns: 5",""
1089,1103,0,"Policy change today",""
1090,1104,0,"",""
1091,1105,0,"search terms related to covid-19 %: 3.6084199065628",""
1092,1106,0,"Day: 26",""
1093,1107,0,"",""
1094,1108,0,"Deaths: 0.0",""
1095,1109,0,"Cases: 0.0",""
1096,1110,0,"XGB Error rate: 0.0",""
1097,1111,0,"KNN Error rate: 0.0",""
1098,1112,0,"",""
1099,1113,0,"H2 Testing policy: 5",""
1100,1114,0,"H3 Contact Tracing: 5",""
1101,1115,0,"H4 Emergency investment in healthcare: 5",""
1102,1116,0,"H5 Investment in vaccines'5",""
1103,1117,0,"H6 Facial Coverings5",""
1104,1118,0,"Policy change today",""
1105,1119,0,"",""
1106,1120,0,"symptoms indicate covid-19: 0.0",""
1107,1121,0,"symptoms related to influenza: 0.0",""
1108,1122,0,"doctors visits related to covid: 0.075132",""
1109,1123,0,"Hospital visits: 0.067946",""
1110,1124,0,"Covid tests: 0.0",""
1111,1125,0,"",""
1112,1126,0,"E1 Income support: 5",""
1113,1127,0,"E2 Debt/contract relief: 5",""
1114,1128,0,"E3 Fiscal measures: 5",""
1115,1129,0,"Policy change today",""
1116,1130,0,"",""
1117,1131,0,"C1 School closing: 5",""
1118,1132,0,"C2_Workplace closing: 5",""
1119,1133,0,"C3_Cancel public events: 5",""
1120,1134,0,"C4_Restrictions on gatherings5",""
1121,1135,0,"C5_Close public transport5",""
1122,1136,0,"C6 Stay at home requirements: 5",""
1123,1137,0,"C7_Restrictions on internal movement5",""
1124,1138,0,"C8 International travel controls5",""
1125,1139,0,"Policy change today",""
1126,1140,0,"",""
1127,1141,0,"move at home %: 0.21626907793199",""
1128,1142,0,"move away part_time: 0.12479211578653998",""
1129,1143,0,"move away full time: 0.06720458600600401",""
1130,1144,0,"",""
1131,1145,0,"H1 Public information campaigns: 5",""
1132,1146,0,"Policy change today",""
1133,1147,0,"",""
1134,1148,0,"search terms related to covid-19 %: 2.7033853144619",""
1135,1149,0,"Day: 27",""
1136,1150,0,"",""
1137,1151,0,"Deaths: 0.0",""
1138,1152,0,"Cases: 0.0",""
1139,1153,0,"XGB Error rate: 0.0",""
1140,1154,0,"KNN Error rate: 0.0",""
1141,1155,0,"",""
1142,1156,0,"H2 Testing policy: 5",""
1143,1157,0,"H3 Contact Tracing: 5",""
1144,1158,0,"H4 Emergency investment in healthcare: 5",""
1145,1159,0,"H5 Investment in vaccines'5",""
1146,1160,0,"H6 Facial Coverings5",""
1147,1161,0,"Policy change today",""
1148,1162,0,"",""
1149,1163,0,"symptoms indicate covid-19: 0.0",""
1150,1164,0,"symptoms related to influenza: 0.0",""
1151,1165,0,"doctors visits related to covid: 0.075132",""
1152,1166,0,"Hospital visits: 0.06751900000000001",""
1153,1167,0,"Covid tests: 0.0",""
1154,1168,0,"",""
1155,1169,0,"E1 Income support: 5",""
1156,1170,0,"E2 Debt/contract relief: 5",""
1157,1171,0,"E3 Fiscal measures: 5",""
1158,1172,0,"Policy change today",""
1159,1173,0,"",""
1160,1174,0,"C1 School closing: 5",""
1161,1175,0,"C2_Workplace closing: 5",""
1162,1176,0,"C3_Cancel public events: 5",""
1163,1177,0,"C4_Restrictions on gatherings5",""
1164,1178,0,"C5_Close public transport5",""
1165,1179,0,"C6 Stay at home requirements: 5",""
1166,1180,0,"C7_Restrictions on internal movement5",""
1167,1181,0,"C8 International travel controls5",""
1168,1182,0,"Policy change today",""
1169,1183,0,"",""
1170,1184,0,"move at home %: 0.21671368251835998",""
1171,1185,0,"move away part_time: 0.11541097362835001",""
1172,1186,0,"move away full time: 0.069777952103537",""
1173,1187,0,"",""
1174,1188,0,"H1 Public information campaigns: 5",""
1175,1189,0,"Policy change today",""
1176,1190,0,"",""
1177,1191,0,"search terms related to covid-19 %: 5.4722619181171",""
1178,1192,0,"Day: 28",""
1179,1193,0,"",""
1180,1194,0,"Deaths: 0.0",""
1181,1195,0,"Cases: 0.0",""
1182,1196,0,"XGB Error rate: 0.0",""
1183,1197,0,"KNN Error rate: 0.0",""
1184,1198,0,"",""
1185,1199,0,"H2 Testing policy: 5",""
1186,1200,0,"H3 Contact Tracing: 5",""
1187,1201,0,"H4 Emergency investment in healthcare: 5",""
1188,1202,0,"H5 Investment in vaccines'5",""
1189,1203,0,"H6 Facial Coverings5",""
1190,1204,0,"Policy change today",""
1191,1205,0,"",""
